Account Username,Account Password,Account Contact First Name,Account Contact Last Name,Account Contact Company,Account Contact Address,Account Contact Address2,Account Contact Country,Account Contact State,Account Contact City,Account Contact Postal Code,Account Contact Phone,Account Contact Fax,Account Contact Email,Account Contact URL,Listing ID,Listing Title,Listing Email,Listing URL,Listing Address,Listing Address2,Listing Country,Listing Country Abbreviation,Listing Region,Listing Region Abbreviation,Listing State,Listing State Abbreviation,Listing City,Listing City Abbreviation,Listing Neighborhood,Listing Neighborhood Abbreviation,Listing Postal Code,Listing Latitude,Listing Longitude,Listing Phone,Listing Fax,Listing Short Description,Listing Long Description,Listing Keywords,Listing Renewal Date,Listing Status,Listing Level,Listing Category 1,Listing Category 2,Listing Category 3,Listing Category 4,Listing Category 5,Listing Template
,,,,,,,,,,,,,,,406072,The Maurin Ranch,mpmaurin@maurinranch.com,www.maurinranch.com,PO Box 781046,,United States,USA,,,Texas,TX,San Antonio ,,,,78278,,,(210) 492-5046,,,,,1/1/2014,active,Limited,Guides & Outfitters -> General,Guides & Outfitters -> White-Tailed Deer,Guides & Outfitters -> Mule Deer,Guides & Outfitters -> Turkey,Guides & Outfitters -> Wild Boar & Javelina,
,,,,,,,,,,,,,,,406213,The Outpost Lodge,,www.theoutpostlodge.com,28229 Cow Creek Rd,,United States,USA,,,South Dakota,SD,Pierre,,,,57501,,,(605) 264-5450,,,,Guides || Outfitters,1/1/2014,active,Limited,Guides & Outfitters -> General,Guides & Outfitters -> Water Fowl,,,,
,,,,,,,,,,,,,,,406275,The Pine Lodge,alandelmauro@aol.com,www.vrbo.com/302724,106 DelMauro Rd,,United States,USA,,,New York,NY,Candor,,,,13743,,,(607) 659-7719,,,,,1/1/2014,active,Limited,Guides & Outfitters -> General,Guides & Outfitters -> Turkey,Guides & Outfitters -> White-Tailed Deer,,,
,,,,,,,,,,,,,,,406309,The Prairie Ringneck Ranch,prairieringneck@yahoo.com,www.prairieringneck.com,6440 Mower Rd,,United States,USA,,,Michigan,MI,Saginaw,,,,48601,,,(989) 737-6579,,,,Bird Hunting  ||  Quail  ||  Pheasant  ||  Chukar       ,1/1/2014,active,Limited,Guides & Outfitters -> General,Guides & Outfitters -> Upland Game,,,,
,,,,,,,,,,,,,,,406317,The Quail Shed,,www.thequailshed.com,3733 E. Snake Trail Rd.,,United States,USA,,,Illinois,IL,Martinsville,,,,62442,,,(601) 940-8376,,,,,1/1/2014,active,Limited,Guides & Outfitters -> General,Guides & Outfitters -> White-Tailed Deer,Guides & Outfitters -> Upland Game,,,
,,,,,,,,,,,,,,,406318,The Quail Shed,,www.thequailshed.com,3733 E. Snake Trail Road,,United States,USA,,,Illinois,IL,Martinsville,,,,62442,,,(601) 940-8376,,,"The Quail Shed, operated by Don Stephen and Clifford Neames, is based near the town of Casey, Illinois in Clark county.As the name indicates, it began as a pen-raised bird hunting operation, which offers the upland game hunter great shooting for strong-fl",,1/1/2014,active,Limited,Guides & Outfitters -> White-Tailed Deer,Guides & Outfitters -> Upland Game,,,,
,,,,,,,,,,,,,,,406343,The Red Barn,,www.steckleyswilddakota.com,35809 254th St.,,United States,USA,,,South Dakota,SD,Kimball,,,,57355,,,(800) 870-6332,,,,Preserve  ||  Bird Hunting  ||  Quail  ||  Dove  ||  Turkey  || Bird Hunting  ||  Pheasant ,1/1/2014,active,Limited,Guides & Outfitters -> General,Guides & Outfitters -> Upland Game,,,,
,,,,,,,,,,,,,,,406383,The Ringneck Ranch,theringneckranch@aol.com,www.theringneckranch.com,14904 Hannover Road,,United States,USA,,,Michigan,MI,Hanover,,,,49241,,,(517) 524-8294,(517) 524-6807,,,Bird Hunting  ||  Quail  ||  Pheasant  ||  Chukar  ||  Huns   ,1/1/2014,active,Limited,Guides & Outfitters -> General,Guides & Outfitters -> Upland Game,,,,
,,,,,,,,,,,,,,,406392,The Roost,,,Po Box 509,,United States,USA,,,Alabama,AL,Aliceville,,,,35442,,,(205) 373-3147,,,,Guides || Outfitters,1/1/2014,active,Limited,Guides & Outfitters -> General,,,,,
,,,,,,,,,,,,,,,406430,The Seligman Guide And Outfitter Company,,www.huntinarizona.com,Po Box 584,,United States,USA,,,Arizona,AZ,Seligman,,,,86337,,,(928) 231-1598,,,,Guides || Outfitters,1/1/2014,active,Limited,Guides & Outfitters -> General,Guides & Outfitters -> Elk,Guides & Outfitters -> Mule Deer,Guides & Outfitters -> Pronghorn,Guides & Outfitters -> Mountain Lion,
,,,,,,,,,,,,,,,406699,The Timbers At Chama,,www.thetimbersatchama.com,Hc 75 Box 136,,United States,USA,,,New Mexico,NM,Chama,,,,87520,,,(575) 588-7950,,,,Guides || Outfitters,1/1/2014,active,Limited,Guides & Outfitters -> General,Guides & Outfitters -> Elk,Guides & Outfitters -> Mule Deer,Guides & Outfitters -> Turkey,,
,,,,,,,,,,,,,,,406724,The Trophy Connection,info@thetrophyconnection.com,www.thetrophyconnection.com,6317 NE 63rd St. ,,United States,USA,,,Washington,WA,Vancouver,,,,98661,,,(360) 567-2259,(360) 816-0932,,,,1/1/2014,active,Limited,Guides & Outfitters -> General,Guides & Outfitters -> Elk,Guides & Outfitters -> White-Tailed Deer,Guides & Outfitters -> Buffalo,,
,,,,,,,,,,,,,,,406733,The Ttt Ranch,,www.tttranch.com,4949 Triple T Road,,United States,USA,,,North Dakota,ND,Stanley,,,,58784,,,(701) 628-2418,,,,Bird Hunting  ||  Pheasant  ||  Turkey  ||  Grouse  ||  Ducks  ||  Geese  ||  Chukar  ||  Waterfowl   ,1/1/2014,active,Limited,Guides & Outfitters -> General,Guides & Outfitters -> Upland Game,Guides & Outfitters -> Turkey,Guides & Outfitters -> Water Fowl,,
,,,,,,,,,,,,,,,406754,The Village Camps,,www.thevillagecamps.com,2466 Forest City Rd,,United States,USA,,,Maine,ME,Forest City Township,,,,4413,,,(207) 448-7726,,,,,1/1/2014,active,Limited,Guides & Outfitters -> General,Guides & Outfitters -> Upland Game,,,,
,,,,,,,,,,,,,,,406761,The Warrington Club,,www.warringtonclub.com,500 Yeager Rd,,United States,USA,,,Pennsylvania,PA,Wellsville,,,,17365,,,(717) 741-0643,,,,,1/1/2014,active,Limited,Guides & Outfitters -> General,Guides & Outfitters -> Upland Game,,,,
,,,,,,,,,,,,,,,406763,The Waskish Minnow Station,,http://waskishminnowstation.com,,,United States,USA,,,Minnesota,MN,,,,,,,,(218) 647-8652,,,,Guides || Outfitters,1/1/2014,active,Limited,Guides & Outfitters -> General,Guides & Outfitters -> Bear,,,,
,,,,,,,,,,,,,,,406771,The Westervelt Company,,www.westveltlodge.com,69 Westervelt Circle,,United States,USA,,,Alabama,AL,Aliceville,,,,35442,,,(800) 281-7991,,,,Guides || Outfitters,1/1/2014,active,Limited,Guides & Outfitters -> General,Guides & Outfitters -> Turkey,Guides & Outfitters -> White-Tailed Deer,Guides & Outfitters -> Upland Game,,
,,,,,,,,,,,,,,,406892,Third Coast Outfitter,judy@thirdcoastoutfitters.com,www.thirdcoastoutfitters.com,P.O. Box 1672,,United States,USA,,,Texas,TX,Bay City,,,,77404,,,(832) 510-4667,,,,,1/1/2014,active,Limited,Guides & Outfitters -> General,,,,,
,,,,,,,,,,,,,,,407091,Thomas Temple'S Texas Wildlife,,,,,United States,USA,,,Texas,TX,BARKSDALE,,,,78828,,,(830) 234-4120,,,,Guided Hunts  ||  Black Bear  ||  Moose  || Guided Hunts  ||  Exotic  ||  Whitetail     ,1/1/2014,active,Limited,Guides & Outfitters -> General,,,,,
,,,,,,,,,,,,,,,407226,Thomson Outfitters,sarah@98.net,www.wyohunt.com,Po Box 1595,,United States,USA,,,Wyoming,WY,Pinedale,,,,82941,,,(307) 367-6507,,,,Guided Hunts  ||  Fall Bear  ||  Moose     ,1/1/2014,active,Limited,Guides & Outfitters -> General,Guides & Outfitters -> Elk,,,,
,,,,,,,,,,,,,,,407235,Thornbury Plantation Hunting Lodge,thornbury@ncol.net,www.huntthornbury.com,1087 Occoneechee Neck Rd,,United States,USA,,,North Carolina,NC,Jackson,,,,27845,,,(252) 583-2842,,,,Guided Hunts  ||  Deer  ||  Turkey     ,1/1/2014,active,Limited,Guides & Outfitters -> General,Guides & Outfitters -> Turkey,Guides & Outfitters -> White-Tailed Deer,Guides & Outfitters -> Water Fowl,,
,,,,,,,,,,,,,,,407240,Thornhill Shooting Preserve,,,91 Thornhill Rd,,United States,USA,,,Mississippi,MS,Jayess,,,,39641,,,(601) 248-0245,,,,,1/1/2014,active,Limited,Guides & Outfitters -> General,Guides & Outfitters -> Upland Game,,,,
,,,,,,,,,,,,,,,407296,Three Lake Preserve,,www.threelakespreserve.com,5807 Branham Rd.,,United States,USA,,,Wisconsin,WI,Three Lakes,,,,54562,,,(715) 546-8289,,,,Guides || Outfitters,1/1/2014,active,Limited,Guides & Outfitters -> General,Guides & Outfitters -> White-Tailed Deer,,,,
,,,,,,,,,,,,,,,407375,Thunder Bow Outfitters,,www.thunderbow.com,P.O. Box 1194,,United States,USA,,,Montana,MT,Swan Valley,,,,59826,,,(406) 754-2701,,,,,1/1/2014,active,Limited,Guides & Outfitters -> General,Guides & Outfitters -> Bear,Guides & Outfitters -> Mountain Lion,Guides & Outfitters -> Elk,Guides & Outfitters -> White-Tailed Deer,
,,,,,,,,,,,,,,,407385,Thunder Hill Pheasant Club,,www.thunderhillpheasant.com,5150 Hwy 162,,United States,USA,,,California,CA,Willows,,,,95988,,,(530) 934-2146,,,,Bird Hunting  ||  Pheasant  ||  Chukar  ||  Shooting Range  ||  Sporting Clays   ,1/1/2014,active,Limited,Guides & Outfitters -> General,Guides & Outfitters -> Upland Game,Guides & Outfitters -> Dove,,,
,,,,,,,,,,,,,,,407387,Thunder Hills Ranch,,http://thunderhillsranch.com/index.html,,,United States,USA,,,Michigan,MI,Concord,,,,48597,,,(248) 249-4710,,,,Guides || Outfitters,1/1/2014,active,Limited,Guides & Outfitters -> General,Guides & Outfitters -> White-Tailed Deer,Guides & Outfitters -> Elk,,,
,,,,,,,,,,,,,,,407390,Thunder Meadow Shooting Preserve,,www.snowcolabradors.com,80 CR 408,,United States,USA,,,New York,NY,Westerlow,,,,12193,,,(518) 966-8320,,,,Bird Hunting  ||  Pheasant  ||  Ducks  ||  Geese  ||  Waterfowl  ||  Shooting Range  ||  Sporting Clays  ||  Skeet  || Bird Hunting  ||  Birds ,1/1/2014,active,Limited,Guides & Outfitters -> General,Guides & Outfitters -> Upland Game,,,,
,,,,,,,,,,,,,,,407407,Thunder Ridge Outfitters,imageman@qwestoffice.net,www.iowadeerhunts.com,,,United States,USA,,,Iowa,IA,DALLAS CENTER,,,,50063,,,(515) 208-3347,,,,,1/1/2014,active,Limited,Guides & Outfitters -> General,Guides & Outfitters -> White-Tailed Deer,Guides & Outfitters -> Turkey,,,
,,,,,,,,,,,,,,,407410,Thunder Ridge Sporting Clays,thunderridge@epix.net,www.thunderridgesporting.com,619 Leon Brown Rd,,United States,USA,,,Pennsylvania,PA,Middlebury,,,,16935,,,(570) 376-2414,(570) 376-2442,,,,1/1/2014,active,Limited,Guides & Outfitters -> General,Guides & Outfitters -> Turkey,Guides & Outfitters -> Upland Game,Guides & Outfitters -> Bear,,
,,,,,,,,,,,,,,,407439,Thunderbird Game Farmsporting Clays,,www.thunderbirdgamefarm.com,W23119 Thunderbird Rd.,,United States,USA,,,Wisconsin,WI,Chilton,,,,53014,,,(920) 853-3030,,,,Shooting Range  ||  Sporting Clays  ||  Bird Hunting  ||  Quail  ||  Grouse  ||  Woodcock  ||  Pheasant  ||  Chukar  ||  Huns  ||  Turkey ,1/1/2014,active,Limited,Guides & Outfitters -> General,Guides & Outfitters -> Upland Game,,,,
,,,,,,,,,,,,,,,407441,Thunderbird Lodge,jberger@huntsvo.com,www.jacksonslodge.com,Po Box 670,,Canada,CAN,,,Manitoba,MB,Lac du Bonnet,,,,R0E 1A0,,,(800) 463-4744,,,,,1/1/2014,active,Limited,Guides & Outfitters -> General,,,,,
ben_holbrook@gage.com,de96116af797dfcd82e0ebfdc46408f9,Ben,Holbrook,,10000 HWY 55 ,,,,Minneapolis ,55441,"(763) 595-3800, (763) 595-5936 ",,ben_holbrook@gage.com,,407465,Thunderstik Lodge,ben_holbrook@gage.com,www.thunderstik.com,24931 Thunderstik Rd.,,United States,USA,,,South Dakota,SD,Chamberlain,,,,57325,,,(800) 888-1601,,"Welcome to Thunderstik Lodge, overlooking the beautiful Missouri River near Chamberlain, South Dakota. This luxury South Dakota pheasant hunting Lodge is all about midwestern hospitality and passion for world-class pheasant hunting since 1988.","Sounth Dakota\'s best luxury pheasant hunting lodge.  We offer 7,000+ acres of private pheasant hunting habitat and premiere facilities.",Pheasant hunting lodge || Luxury hunting lodge || pheasant hunting south dakota || corporate hunting lodge || best pheasant hunting lodge || pheasant hunting chamberain || walleye fishing missouri river,1/1/2014,active,Promoted,Guides & Outfitters -> General,Guides & Outfitters -> Upland Game,,,,
,,,,,,,,,,,,,,,407654,Tim Crawley'S Waterfowl & Gamebird Outfitters,,www.wgohunt.com,,,United States,USA,,,Texas,TX,HOCKLEY,,,,77447-0417,,,(936) 931-3727,,,,Bird Hunting  ||  Quail  ||  Pheasant  || Bird Hunting  ||  Dove  ||  Quail  ||  Pheasant  ||  Chukar  ||  Ducks  ||  Geese ,1/1/2014,active,Limited,Guides & Outfitters -> General,Guides & Outfitters -> Upland Game,Guides & Outfitters -> Water Fowl,,,
,,,,,,,,,,,,,,,407658,Tim Herald Outdoors,,www.timherald.com,,,United States,USA,,,,,,,,,,,,,,,,Guides || Outfitters,1/1/2014,active,Limited,Guides & Outfitters -> General,Guides & Outfitters -> Bear,Guides & Outfitters -> Mule Deer,Guides & Outfitters -> White-Tailed Deer,Guides & Outfitters -> Exotic,
,,,,,,,,,,,,,,,407660,Tim Kelley'S Waterfowl Outfitters Unlimited & Eagle Lake Lodge,waterfowlou@sbcglobal.net,www.waterfowloutfittersunlimited.com,P.O. Box 195,,United States,USA,,,Texas,TX,Eagle Lake,,,,77434,,,(888) 895-6343,(979) 234-3819,,,Guided Hunts       ,1/1/2014,active,Limited,Guides & Outfitters -> General,Guides & Outfitters -> Water Fowl,,,,
,,,,,,,,,,,,,,,407680,Timber Creek Wildlife Adventures,mmmmw@sktc.net,www.kansashuntandfish.com,4858 231st Rd,,United States,USA,,,Kansas,KS,Atlanta,,,,67008,,,(620) 394-2393,,,,,1/1/2014,active,Limited,Guides & Outfitters -> General,Guides & Outfitters -> White-Tailed Deer,Guides & Outfitters -> Turkey,Guides & Outfitters -> Upland Game,Guides & Outfitters -> Water Fowl,
,,,,,,,,,,,,,,,407692,Timber Oaks Hunting,,,Rr2 Box 102,,United States,USA,,,Illinois,IL,Thompsonville,,,,62890,,,(618) 647-2216,,,,Guides || Outfitters,1/1/2014,active,Limited,Guides & Outfitters -> General,Guides & Outfitters -> White-Tailed Deer,Guides & Outfitters -> Turkey,,,
,,,,,,,,,,,,,,,407707,Timbercreek Outfitters,,www.timbercreekoutfitters.com,644 South Fork Rd,,United States,USA,,,Wyoming,WY,Cody,,,,82414,,,(307) 587-6178,,,,Guides || Outfitters,1/1/2014,active,Limited,Guides & Outfitters -> General,Guides & Outfitters -> Sheep,Guides & Outfitters -> Bear,Guides & Outfitters -> Elk,Guides & Outfitters -> Pronghorn,
,,,,,,,,,,,,,,,407722,Timberland Hunts,,www.timberlandoutfittersinc.com,2500 Wydown Ave,,United States,USA,,,Illinois,IL,Springfield,,,,62704,,,(217) 546-7060,,,,,1/1/2014,active,Limited,Guides & Outfitters -> White-Tailed Deer,Guides & Outfitters -> Turkey,,,,
,,,,,,,,,,,,,,,407724,Timberland Outfitters,,www.timberlandoutfittersinc.com,2500 Wydown Ave.,,United States,USA,,,Illinois,IL,Springfield,,,,62704,,,(217) 546-7060,,,,Guides || Outfitters,1/1/2014,active,Limited,Guides & Outfitters -> General,Guides & Outfitters -> White-Tailed Deer,Guides & Outfitters -> Turkey,Guides & Outfitters -> Predator,,
,,,,,,,,,,,,,,,407750,Timberline Outfitters,timberlin@idsely.com,www.timberlineoutfitters.com,Po Box 490,,United States,USA,,,Arizona,AZ,Higley,,,,85236,,,(480) 988-9654,,,,Guided Hunts  ||  Elk         ,1/1/2014,active,Limited,Guides & Outfitters -> General,Guides & Outfitters -> Elk,Guides & Outfitters -> Mule Deer,Guides & Outfitters -> Pronghorn,Guides & Outfitters -> Wild Boar & Javelina,
,,,,,,,,,,,,,,,407754,Timberline Outfitters,,www.timberlineoutfittersnevada.com,HC 33 Box 33123,,United States,USA,,,Nevada,NV,Ely,,,,89318,,,(775) 289-3311,,,,Guides || Outfitters,1/1/2014,active,Limited,Guides & Outfitters -> General,,,,,
,,,,,,,,,,,,,,,407779,Timberview Lodge Inc,,www.timberviewlodge.com,"Route 1, Box 150",,United States,USA,,,Mississippi,MS,Porterville,,,,39352,,,(601) 743-4204,,,,Guides || Outfitters,1/1/2014,active,Limited,Guides & Outfitters -> General,Guides & Outfitters -> White-Tailed Deer,Guides & Outfitters -> Turkey,,,
,,,,,,,,,,,,,,,407936,Tinker Creek Shooting Preserve,,www.tinkercreekhunting.com,97 Weathersbee Rd,,United States,USA,,,South Carolina,SC,Williston,,,,29853,,,(803) 266-4840,,,,Bird Hunting  ||  Quail  ||  Pheasant  ||  Turkey  ||  Prairie Chicken  ||  Dove  ||  Ducks  ||  Geese  || Bird Hunting  ||  Dove ,1/1/2014,active,Limited,Guides & Outfitters -> General,Guides & Outfitters -> White-Tailed Deer,Guides & Outfitters -> Upland Game,Guides & Outfitters -> Turkey,Guides & Outfitters -> Dove,
,,,,,,,,,,,,,,,407937,Tinker Kennels And Horsefeathers Lodge,bob@tinkerkennels.com,www.tinkerkennels.com,3031 Sussex Rd.,,United States,USA,,,South Dakota,SD,Pierre,,,,57501,,,(605) 224-9971,(605) 224-2022,,,Shooting Range  ||  Sporting Clays  ||  Clubhouse  ||  Land  ||  Public  ||  Bird Hunting  ||  Quail  ||  Grouse  ||  Woodcock  ||  Pheasant ,1/1/2014,active,Limited,Guides & Outfitters -> General,Guides & Outfitters -> Upland Game,,,,
,,,,,,,,,,,,,,,407962,Tioga Boar Hunting Preserve,,www.tiogaboarhunting.com,1552 Mann Hill Rd.,,United States,USA,,,Pennsylvania,PA,Tioga,,,,16946,,,(570) 835-5341,,,,Guided Hunts  ||  Antelope  ||  Coyote  ||  Elk  ||  Mule Deer  ||  Varmint     ,1/1/2014,active,Limited,Guides & Outfitters -> General,Guides & Outfitters -> Elk,Guides & Outfitters -> Wild Boar & Javelina,Guides & Outfitters -> Exotic,,
,,,,,,,,,,,,,,,408098,Tl Guided Hunts,,www.tlguidedhunts.com,Rt 1 Box 67,,United States,USA,,,Oklahoma,OK,Rosston,,,,73855,,,(580) 334-8872,,,,Guides || Outfitters,1/1/2014,active,Limited,Guides & Outfitters -> General,Guides & Outfitters -> Turkey,Guides & Outfitters -> Predator,Guides & Outfitters -> Upland Game,Guides & Outfitters -> White-Tailed Deer,
,,,,,,,,,,,,,,,408099,Tl Huntslotspeich Ranch,,www.tlguidedhunts.com,Rt 1 Box 67,,United States,USA,,,Oklahoma,OK,Rosston,,,,73855,,,(580) 921-5813,,,,Bird Hunting  ||  Dove  ||  Pheasant  ||  Turkey  ||  Chukar   ,1/1/2014,active,Limited,Guides & Outfitters -> General,Guides & Outfitters -> Upland Game,Guides & Outfitters -> Turkey,Guides & Outfitters -> Dove,Guides & Outfitters -> White-Tailed Deer,
,,,,,,,,,,,,,,,408135,T-M-T Hunting Preseerve,tmt@idsi.net,www.tmthuntingpreserve.com,302 Schoolhouse Rd,,United States,USA,,,New York,NY,Staatsburg,,,,12580,,,(845) 266-5108,(845) 266-5289,,,Bird Hunting  ||  Quail  ||  Pheasant  ||  Chukar  ||  Ducks  ||  Waterfowl  ||  Shooting Range  ||  Sporting Clays  ||  5 Stand  || ,1/1/2014,active,Limited,Guides & Outfitters -> General,Guides & Outfitters -> Upland Game,Guides & Outfitters -> Water Fowl,,,
,,,,,,,,,,,,,,,408173,Tnt Outfitters Of Medicine Bow,,,2228 County Rd 66,,United States,USA,,,Ohio,OH,Proctorville,,,,45669,,,(740) 886-7060,,,,Guided Hunts  ||  Antelope  ||  Coyote  ||  Elk  ||  Mule Deer  ||  Varmint     ,1/1/2014,active,Limited,Guides & Outfitters -> General,Guides & Outfitters -> Mule Deer,Guides & Outfitters -> Pronghorn,,,
,,,,,,,,,,,,,,,408180,Tnt Shooting Grounds,,www.tntshootinggrounds.com,407 Morris Hollow Rd,,United States,USA,,,Pennsylvania,PA,Smock,,,,15480,,,(724) 677-2609,,,,Bird Hunting  ||  Quail  ||  Pheasant  ||  Chukar  ||  Ducks  ||  Waterfowl  ||  Shooting Range  ||  Sporting Clays  ||  5 Stand  || ,1/1/2014,active,Limited,Guides & Outfitters -> General,Guides & Outfitters -> Upland Game,,,,
,,,,,,,,,,,,,,,408250,Todd'S Guide Service,lionhuntertodd@wmcconnect.com,www.azlionhunts.com,Po Box 1007,,United States,USA,,,Arizona,AZ,Buckeye,,,,85326,,,(623) 414-2214,,,,Guided Hunts  ||  Turkey  ||  Antelope  ||  Mule Deer  ||  Elk   ,1/1/2014,active,Limited,Guides & Outfitters -> General,Guides & Outfitters -> Mountain Lion,,,,
,,,,,,,,,,,,,,,408288,Tok River Outfitters,,www.tokriver.com,Po Box 251,,United States,USA,,,Alaska,AK,Hoonah,,,,99829,,,(907) 957-2410,,,,Guides || Outfitters,1/1/2014,active,Limited,Guides & Outfitters -> General,Guides & Outfitters -> Bear,Guides & Outfitters -> Black-Tailed Deer,,,
,,,,,,,,,,,,,,,408320,Tollers Gun Club,steve@tollersgunclub.com,www.tollersgunclub.com,7071 Ponoma Rd.,,United States,USA,,,Maryland,MD,Chestertown ,,,,21620,,,(410) 253-8819,,,,,1/1/2014,active,Limited,Guides & Outfitters -> General,Guides & Outfitters -> Dove,Guides & Outfitters -> Water Fowl,,,
,,,,,,,,,,,,,,,408386,Tomahawk Outfitters,hunts@tomahawkoutfitters.com,www.tomahawkoutfitters.com,RR1 Box 33,,United States,USA,,,New Mexico,NM,Springer,,,,87747,,,(575) 483-5963,,,,Guided Hunts  ||  Antelope  ||  Black Bear  ||  Elk  ||  Mule Deer  ||  Turkey     ,1/1/2014,active,Limited,Guides & Outfitters -> General,Guides & Outfitters -> Bear,Guides & Outfitters -> Elk,Guides & Outfitters -> Mule Deer,Guides & Outfitters -> Pronghorn,
,,,,,,,,,,,,,,,408401,Tombstone Creek Outfitters,,www.tombstonecreekoutfitters.com,39295 E 340th Ave,,United States,USA,,,Missouri,MO,Gilman City,,,,64642,,,(651) 238-2697,,,"Tombstone Creek Outfitters, is a complete archery exclusive Missouri Deer Hunting Outfitter and Turkey Hunting Outfitter, located in the heart of some of the best whitetail deer hunting and turkey hunting in the Midwest. We have over 20 properties with pr",,1/1/2014,active,Limited,Guides & Outfitters -> White-Tailed Deer,Guides & Outfitters -> Turkey,,,,
,,,,,,,,,,,,,,,408468,Tompkins Hunting Club,,,Po Box 682,,United States,USA,,,New York,NY,Hancock,,,,13783,,,(607) 637-4574,,,,Bird Hunting  ||  Turkey  ||  Ducks  ||  Quail  ||  Grouse  ||  Woodcock  ||  Geese  ||  Waterfowl   ,1/1/2014,active,Limited,Guides & Outfitters -> General,Guides & Outfitters -> Upland Game,Guides & Outfitters -> Small Game,Guides & Outfitters -> White-Tailed Deer,Guides & Outfitters -> Bear,
,,,,,,,,,,,,,,,408489,Tom'S Fishing And Bird Hunting Guide Service,,,,,United States,USA,,,Montana,MT,Butte,,,,59701,,,(800) 487-0296,,,,Guides || Outfitters,1/1/2014,active,Limited,Guides & Outfitters -> General,,,,,
,,,,,,,,,,,,,,,408612,Tonkaway Ranch,kacal@tonkaway.com,www.tonkaway.com,16373 Tonkaway Lake Rd.,,United States,USA,,,Texas,TX,College Station,,,,77845,,,(979) 776-1476,(979) 776-5861,,,Guided Hunts  ||  Black Bear  ||  Bobcat  ||  Coyote  ||  Moose  ||  Whitetail     ,1/1/2014,active,Limited,Guides & Outfitters -> General,,,,,
,,,,,,,,,,,,,,,408790,Top Gun Hunt Club,,www.topgunhuntclub.com,7210 N Rd,,United States,USA,,,Nebraska,NE,Nebraska City,,,,49408,,,(855) 473-2875,,,,Bird Hunting  ||  Quail  ||  Pheasant  ||  Chukar  ||  Huns   ,1/1/2014,active,Limited,Guides & Outfitters -> General,Guides & Outfitters -> Water Fowl,Guides & Outfitters -> Upland Game,Guides & Outfitters -> White-Tailed Deer,,
,,,,,,,,,,,,,,,408862,Top Rail Ranch,,www.toprailranch.com,1000 Walker Way,,United States,USA,,,Colorado,CO,Canon City,,,,81212,,,(719) 275-4513,,,,Guide Service,1/1/2014,active,Limited,Guides & Outfitters -> General,Guides & Outfitters -> Elk,Guides & Outfitters -> Buffalo,,,
